User_ID;ISBN;Book_Rating
73504;0006132138;6
73504;0312982526;7
73504;0373483880;9
73504;0380004259;7
73504;042518630X;0
73504;0451407946;7
73504;0671679155;8
73504;0749312475;6
73504;0821738437;7
73504;85.209.01484;0
158407;8533613350;10
158758;8571648972;9
9425;8501067113;0
262717;0553137492;0
262717;8586280070;10
10369;8573022744;8
32954;85.254.10462;0
178300;850050177;10
257251;0451206002;5
257392;0290620040;0
257764;8574023477;0
150070;8571649375;6
150108;0380013924;0
150108;0380751925;0
150108;1573531111;8
150108;8503004097;0
150108;8529300165;5
150108;8571648395;8
150145;850105321X;5
150208;0140028420;9
150208;8571231060;5
150729;850105321X;9
167750;0060929871;8
167750;0140285679;10
167750;0140295569;10
167750;0140482091;9
167750;0380977788;10
167750;1551669218;7
167750;1573223565;9
167773;529968936;6
159372;858542821X;7
33469;0345342968;0
33471;0399145672;7
33471;0425179885;0
33753;8506000130;10
172787;0971880107;0
224087;0160519800;10
237901;8508067712;8
212475;8571648395;0
150788;148919857;0
179066;8571640696;0
159964;0761513418;0
159964;8572130063;0
160104;850804318X;0
140049;0140150315;0
140049;8534908036;9
140660;0553210793;0
140660;0553263153;8
140660;0671722948;0
140661;0971880107;0
140661;8526003364;0
190233;8501011398;6
190233;8501015571;0
190233;8501038520;0
190233;8508064624;10
190233;858816003X;7
